MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,area,perimeter
"171122","01","001","17112201001",45432440.0767822,37881.3038814928
"171143","01","001","17114301001",150538.366455078,2004.92363509339
"171143","01","002","17114301002",133667.48840332,1583.31392104693
"171143","01","003","17114301003",174619.78137207,2327.35602846485
"171143","01","004","17114301004",211391.703369141,1831.4135414901
"171143","01","005","17114301005",149621.748901367,1703.50053397007
"171143","01","006","17114301006",146612.561035156,1907.24040570897
"171143","01","007","17114301007",195159.369873047,2248.57259436968
"171143","02","001","17114302001",554728.310424805,3402.40923429625
"171143","02","002","17114302002",432325.67590332,2868.49304143961
"171143","02","003","17114302003",226649.658203125,2849.02536845251
"171143","02","004","17114302004",277334.77355957,3522.74768134842
"171143","02","005","17114302005",533046.177734375,4122.26702817234
"171143","03","001","17114303001",3922351.27783203,9190.70256961945
"171143","03","002","17114303002",906639.411621094,4781.15549655744
"171143","03","003","17114303003",9971160.24291992,16013.9873640685
"171143","04","001","17114304001",726838.046875,5085.54042773644
"171143","04","002","17114304002",1527862.50817871,6021.46847707231
"171143","05","001","17114305001",3930022.35070801,11933.7505204851
"171143","05","002","17114305002",618493.581542969,3187.16173653395
"171143","05","003","17114305003",693219.565795898,4502.58840334064
"171143","05","004","17114305004",3548682.89477539,10738.0094848609
"171156","01","001","17115601001",8493152.28466797,14695.0149434358
"171169","01","001","17116901001",52257584.3433838,43803.6204608568
"171175","01","001","17117501001",439631.476074219,3491.74384755204
"171175","01","002","17117501002",8605499.48583984,25966.4981979752
"171175","01","003","17117501003",126931.288085938,1775.03535141457
"171175","01","004","17117501004",328458.090576172,2729.30097237447
"171175","01","005","17117501005",131800.614013672,1671.43789965548
"171175","02","001","17117502001",341886.573242188,3072.86124605587
"171175","02","002","17117502002",412670.329833984,3164.40496635434
"171175","02","003","17117502003",7355214.07421875,24739.1482152448
"171175","03","001","17117503001",347998.790039062,2953.37208147007
"171175","03","002","17117503002",8639695.8894043,15283.0776301636
"171175","03","003","17117503003",163797.236816406,2204.15577844051
"171181","01","001","17118101001",295823.020263672,6352.98632513125
"171181","01","002","17118101002",161877.453125,1805.66581893517
"171181","01","003","17118101003",116264.296875,1683.9556596658
"171181","01","004","17118101004",297120.297851562,3847.42550877391
"171181","02","001","17118102001",160665.908935547,1753.24223783375
"171181","02","002","17118102002",207631.589355469,2012.94522282783
"171181","03","001","17118103001",737015.259033203,4878.15161570183
"171181","03","002","17118103002",6555008.95239258,13683.4770108977
"171181","03","003","17118103003",242159.055419922,2636.83743125217
"171181","04","001","17118104001",256816.41796875,2285.56819290518
"171181","04","002","17118104002",4914944.51928711,20459.7611434285
"171194","01","001","17119401001",8573120.46508789,18210.1896206348
"171208","01","001","17120801001",16574597.5773926,18367.3887250615
"171215","01","001","17121501001",12428805.5754395,17030.2131307331
"171236","01","001","17123601001",18067559.2253418,22709.3333820435
"171241","01","001","17124101001",25750381.0783691,21329.0811049952
"171254","01","001","17125401001",31398831.7683105,23368.6766266335
"171267","01","001","17126701001",6213053.82470703,13566.2543695504
"171289","01","001","17128901001",10560772.0512695,16854.9138231492
"171292","01","001","17129201001",8585636.68139648,13735.9666467825
"171306","01","001","17130601001",11978656.8361816,15492.7473034819
"171328","01","001","17132801001",43907928.3566895,40983.7807109419
"171334","01","001","17133401001",37452386.2237549,38643.6865542816
"171349","01","001","17134901001",18740300.5948486,24840.8580913514
"171352","01","001","17135201001",8639951.15820312,15017.1408897189
"171365","01","001","17136501001",13463798.8081055,17390.9092468741
"171371","01","001","17137101001",31106518.857666,33609.9523662219
"171371","01","002","17137101002",2014821.20263672,6963.62062583407
"171371","01","003","17137101003",587807.174560547,4034.66296776951
"171387","01","001","17138701001",9242655.25732422,21011.2186046934
"171390","01","001","17139001001",9392353.65808105,15666.7497525454
"171404","01","001","17140401001",41329213.5129395,71628.3412211237
"171411","01","001","17141101001",47632.1401367188,871.176136860794
"171411","01","002","17141101002",346153.103881836,2694.87923814129
"171411","01","003","17141101003",14990037.1939697,39114.0783725447
"171411","01","004","17141101004",248950.867919922,3379.41888843783
"171411","01","005","17141101005",3068127.39599609,12730.892850445
"171426","01","001","17142601001",31108168.8891602,33933.1343606443
"171426","01","002","17142601002",6998872.35571289,13250.1703233215
"171432","01","001","17143201001",45235929.9707031,37147.2387479711
"171447","01","001","17144701001",6272940.49169922,11200.3125252663
"171450","01","001","17145001001",12837823.0490723,17545.0062842996
"171450","01","002","17145001002",28718476.5915527,34296.9564058581
"171463","01","001","17146301001",22912195.6975098,30385.8397106015
"171463","01","002","17146301002",4063081.70288086,14216.7234940057
"171479","01","001","17147901001",329978.348388672,4748.3554057294
"171479","02","001","17147902001",728768.725341797,9319.24955607722
"171479","02","002","17147902002",76445.6447753906,1333.28240131878
"171479","03","001","17147903001",262526.963500977,3004.86325263254
"171479","03","002","17147903002",639401.550537109,6454.36832928717
"171479","03","003","17147903003",2722303.44567871,9892.79201164374
"171479","03","004","17147903004",178168.231933594,2393.9931940347
"171479","04","001","17147904001",68693744.4299316,80063.2486824263
"171485","01","001","17148501001",47509774.118042,32936.5967409376
"171498","01","001","17149801001",23521372.8468018,27946.5171193245
"171501","01","001","17150101001",13275680.4782715,17055.0097099952
"171518","01","001","17151801001",6538179.66821289,13406.2021703518
"171523","01","001","17152301001",397494.791015625,3729.22793931521
"171523","01","002","17152301002",108735.9296875,1513.69397825989
"171523","01","003","17152301003",1950673.0546875,8772.58547491332
"171523","01","004","17152301004",467519.178955078,2993.460704725
"171523","01","005","17152301005",233342.807861328,2645.55029238753
"171523","01","006","17152301006",17717615.3884277,20648.8586636459
"171523","02","001","17152302001",138251.166992188,2151.1851137083
"171523","02","002","17152302002",105390.981689453,1464.39414424959
"171523","02","003","17152302003",24044728.010498,44213.5491108469
"171523","02","004","17152302004",588631.571777344,4629.50142955893
"171523","02","005","17152302005",110247.478515625,3001.8204174391
"171539","01","001","17153901001",5465725.91552734,11178.0910151751
"171544","01","001","17154401001",35793226.6289062,37096.9773630542
"171557","01","001","17155701001",2005195.01000977,7479.02138507853
"171557","01","002","17155701002",871833.949462891,3981.35583462164
"171557","01","003","17155701003",88191.8654785156,1220.28705989606
"171557","01","004","17155701004",109010.581298828,1689.21846574739
"171557","01","005","17155701005",49841.5893554688,1146.25730574366
"171557","01","006","17155701006",31768.1462402344,710.950805828344
"171557","01","008","17155701008",769472.150390625,3992.06475496635
"171557","01","009","17155701009",1054962.10229492,4954.25750742478
"171557","02","001","17155702001",98594.5866699219,1265.67956423662
"171557","02","002","17155702002",56433.2297363281,1120.4439528574
"171557","02","003","17155702003",75598.1579589844,1152.1498814605
"171557","02","004","17155702004",114339.310302734,1844.73491034594
"171557","02","005","17155702005",797502.129394531,4234.65231506821
"171557","02","006","17155702006",28059.6555175781,906.981017505534
"171557","02","007","17155702007",458349.653320312,3083.37756653634
"171576","01","001","17157601001",5815424.97875977,11512.2232467242
"171582","01","001","17158201001",24222595.5734863,25416.6649575585
"171595","01","001","17159501001",62056749.2731934,38870.2579876141
"171609","01","001","17160901001",6772000.13769531,18460.8013106123
"171609","01","002","17160901002",4757379.38330078,12229.7522130733
"171609","02","001","17160902001",140590.920166016,1831.04494875213
"171609","02","002","17160902002",194674.810791016,1850.37613367949
"171609","02","003","17160902003",138961.712890625,1767.85717043429
"171609","02","004","17160902004",63681.6162109375,1133.29208272264
"171609","02","005","17160902005",540639.055175781,3264.5025437474
"171609","03","001","17160903001",239113.571777344,2512.84543734991
"171609","03","002","17160903002",114665.512939453,1900.21789141252
"171609","03","003","17160903003",307432.73828125,2746.32949723455
"171609","04","001","17160904001",811133.500488281,10719.4515202871
"171609","04","002","17160904002",1770983.55004883,6733.38559771433
"171616","01","001","17161601001",33813693.0460205,34740.6224806718
"171621","01","001","17162101001",42287309.4787598,54896.1990624546
"171637","01","001","17163701001",716224.999511719,5256.43984537597
"171637","01","002","17163701002",48170541.8811035,43360.6150716353
"171642","01","001","17164201001",36211393.2315674,49221.178898125
"171642","01","002","17164201002",17399462.8305664,24236.7252842538
"171642","01","003","17164201003",28612893.7497559,28860.8075038208
"171655","01","001","17165501001",6900220.5291748,15755.6819580367
"171668","01","001","17166801001",11801134.213623,14924.8115395637
"171674","01","001","17167401001",213638.957275391,2252.64153967333
"171674","01","002","17167401002",344887.173095703,2791.21085051658
"171674","01","003","17167401003",53123734.9050293,44365.9743592112
"171680","01","001","17168001001",3229849.21386719,8857.11977824842
"171693","01","001","17169301001",10758871.095459,20790.4297292019
"171693","01","002","17169301002",7939826.91821289,17666.6386601899
"171707","01","001","17170701001",38957936.4783936,27308.9153648513
"171714","01","001","17171401001",32459493.3432617,29226.1137364292
"171729","01","001","17172901001",42950412.6915283,36716.3495609098
"171735","01","001","17173501001",17279368.0478516,23236.7898598942
"171740","01","001","17174001001",33617232.0592041,35329.6060228742
"171753","01","001","17175301001",3508944.33837891,8618.49926409668
"171766","01","001","17176601001",7358866.52001953,13599.72262654
"171772","01","001","17177201001",8779716.92578125,15560.1162530892
"171788","01","001","17178801001",18279378.7712402,27411.8794655054
"171805","01","001","17180501001",447404.992675781,3359.84743677909
"171805","01","002","17180501002",353627.33215332,3583.34542278703
"171805","01","003","17180501003",238541.69934082,2068.92673025379
"171805","01","004","17180501004",823792.924194336,4676.36777630601
"171805","01","005","17180501005",453916.658325195,2758.47429568695
"171805","01","006","17180501006",68569767.2391357,53256.6095217491
"171812","01","001","17181201001",933823.176513672,3872.32777569541
"171812","01","002","17181201002",66824835.8713379,54941.368284278
"171827","01","001","17182701001",1951629.33862305,6557.96010673965
"171833","01","001","17183301001",48463713.0427246,43603.9018908573
"171848","01","001","17184801001",48567507.4993896,38927.3211340526
"171851","01","001","17185101001",5883494.9876709,13908.3884945171
"171851","01","002","17185101002",2421289.67663574,9837.49085004081
"171851","01","003","17185101003",23662160.6396484,33928.7221190097
"171864","01","001","17186401001",575892.585693359,3507.84832243085
"171864","01","002","17186401002",3273554.76855469,9329.17112802661
"171864","01","003","17186401003",403325.428955078,2509.8575478089
"171870","01","001","17187001001",11490393.4194336,21959.1377340053
"171886","01","001","17188601001",7255551.38769531,11113.9854442369
"171899","01","001","17189901001",11160385.6152344,18030.677050213
"171899","01","002","17189901002",3483253.95861816,9334.40138536397
"171903","01","001","17190301001",17195783.572998,21441.1116345925
"171910","01","001","17191001001",7956681.48413086,14376.5548437694
"171925","01","001","17192501001",48896074.5865479,31336.6873800618
"171931","01","001","17193101001",6914588.11450195,13238.9087730305
"171931","01","002","17193101002",8063778.01660156,17970.1479375186
"171931","01","003","17193101003",15107612.810791,18664.9330070367
"171946","01","001","17194601001",50911552.3303223,55325.6466289093
"171959","01","001","17195901001",16649708.5251465,26906.9033326592
"171962","01","001","17196201001",20840064.1381836,25141.3690309267
"171978","01","001","17197801001",7910139.50146484,12032.2564920129
"171984","01","001","17198401001",16871883.1745605,24143.3109472715
"171997","01","001","17199701001",275590.115722656,3000.78536871204
"171997","01","002","17199701002",167592.040527344,2281.99457171223
"171997","01","003","17199701003",6722003.56762695,26688.4372063782
"171997","01","004","17199701004",721261.453857422,4783.09988281856
"171997","01","005","17199701005",103878.536376953,1498.73341744355
"171997","01","006","17199701006",571718.82421875,3553.06869519986
"171997","01","007","17199701007",57251298.3361816,56373.9042263262
"172001","01","001","17200101001",11003256.1486816,15943.2948047572
"172018","01","001","17201801001",57672549.9661865,37887.9965762298
"172023","01","001","17202301001",4123587.17456055,16708.4075107127
"172023","01","002","17202301002",2067567.73999023,27247.5797607466
"172023","01","003","17202301003",31962800.2211914,35700.7085825402
"172039","01","001","17203901001",4380403.84179688,8446.24381642236
"172044","01","001","17204401001",7348744.36523438,11412.0945966881
"172057","01","001","17205701001",11106542.9299316,16745.791502987
"172060","01","001","17206001001",17360672.3299561,20002.5439688081
"172076","01","001","17207601001",22545917.4956055,25440.0134061474
"172076","01","002","17207601002",68025696.430542,49220.861009712
"172082","01","001","17208201001",93618205.1207275,59059.5849839618
"172095","01","001","17209501001",5481893.88183594,11760.1976046543
"172109","01","001","17210901001",25013060.0415039,29620.5841539862
"172116","01","001","17211601001",9691172.18603516,15913.6540650967
"172121","01","001","17212101001",34471810.1973877,50376.6393051368
"172137","01","001","17213701001",598282.129882812,3740.4807632169
"172137","01","002","17213701002",302828.416259766,2717.38296863516
"172137","01","003","17213701003",7338906.12524414,19804.1999255987
"172137","01","004","17213701004",39952918.6630859,31882.9303216769
"172142","01","001","17214201001",2270236.13549805,6162.50151071183
"172155","01","001","17215501001",5180709.35742188,11668.2899126018
"172155","01","002","17215501002",956547.976806641,4482.94158692062
"172168","01","001","17216801001",15516055.2148438,17561.5213322432
"172174","01","001","17217401001",11834098.6962891,17803.3028870248
"172180","01","001","17218001001",62166549.5380859,51686.6063936521
"172207","01","001","17220701001",50712745.213501,39046.2878211604
"172214","01","001","17221401001",4158789.82202148,9053.34926096397
"172214","01","002","17221401002",424945.575927734,3040.86176301573
"172214","01","003","17221401003",2139632.28149414,6411.76631396289
"172214","01","004","17221401004",1663164.98291016,7679.8228344818
"172229","01","001","17222901001",5572877.91064453,13416.6479816509
"172235","01","001","17223501001",13186333.1069336,17873.4510723281
"172240","01","001","17224001001",64284022.3051758,35928.3140030803
"172253","01","001","17225301001",5555940.8737793,11240.1453118876
"172266","01","001","17226601001",8869925.4909668,16007.1459086179
"172272","01","001","17227201001",5486670.35473633,10235.5695715437
"172288","01","001","17228801001",16874710.3347168,19577.357497374
"172305","01","001","17230501001",6050619.61425781,10721.5897603012
"172327","01","001","17232701001",16819315.4584961,22955.2996635344
"172333","01","001","17233301001",12949839.3261719,19197.0200802925
"172333","01","002","17233301002",19646802.2670898,24080.1756314012
"172348","01","001","17234801001",10027339.5131836,16044.7716702873
"179011","01","001","17901101001",99603105.8251953,51775.4378635067
"179026","01","001","17902601001",4834332.15844727,9646.93294601879
"179026","01","002","17902601002",45343454.1923828,38989.4785298291
"179032","01","001","17903201001",9653914.20825195,15640.1428589084
"250019","01","001","25001901001",77962288.1531982,45603.2708143372
"250024","01","001","25002401001",160202629.100708,79955.3183865253
"250030","01","001","25003001001",6428118.16552734,15780.4412498266
"250030","01","002","25003001002",30954463.4758301,42394.4171751832
"250030","01","003","25003001003",39849401.2647705,37375.8376844588
"250030","01","004","25003001004",2235636.82824707,8118.98215333778
"250045","01","001","25004501001",20322207.8563232,27975.0107696254
"250058","01","001","25005801001",57453295.4949951,42057.6806344091
"250061","01","001","25006101001",26121570.697876,29009.547881755
"250077","01","001","25007701001",10684956.7158203,14200.0929871635
"250083","01","001","25008301001",38004122.2663574,25966.3358166036
"250096","01","001","25009601001",32714264.7402344,25537.2815196255
"250100","01","001","25010001001",21187647.4678955,19709.5604205792
"250117","01","001","25011701001",396272.549804688,2932.14656633577
"250117","01","002","25011701002",113463105.573608,64280.8218616745
"250117","01","003","25011701003",486620.413452148,4006.34915147314
"250117","01","004","25011701004",503732.07434082,4129.1320192477
"250122","01","001","25012201001",5176900.54663086,11314.7521156175
"250122","01","002","25012201002",11290388.0170898,17605.2622803494
"250138","01","001","25013801001",10856224.0118408,21058.5981334883
"250138","01","002","25013801002",447787.567138672,5160.81548805348
"250143","01","001","25014301001",32175029.6942139,29820.5298313656
"250156","01","001","25015601001",54416849.1566162,35056.8837261219
"250169","01","001","25016901001",321568.562133789,3100.03930911373
"250169","01","002","25016901002",50111132.4588623,37266.266526233
"250175","01","001","25017501001",182784898.185303,65528.4686172694
"250194","01","001","25019401001",152097.032226562,2208.54411396234
"250194","01","002","25019401002",382555.463378906,3373.16080728505
"250194","02","001","25019402001",149287.956176758,2193.45771433937
"250194","02","002","25019402002",48288229.2662354,35120.7308253572
"250208","01","001","25020801001",56437452.4324951,34577.8869601775
"250215","01","001","25021501001",48142171.767334,36854.2161669217
"250215","02","001","25021502001",3833785.24157715,11755.4492701395
"250215","02","002","25021502002",14776313.6171875,18693.5974549464
"250220","01","001","25022001001",69076525.5750732,39192.7791559374
"250236","01","001","25023601001",346463.533569336,2962.5947004785
"250236","01","002","25023601002",364673.341064453,2652.10313285397
"250236","01","003","25023601003",14586758.5554199,24022.9413650125
"250241","01","001","25024101001",218059206.332275,82035.3032597979
"250254","01","001","25025401001",255958508.137817,103450.214965907
"250273","01","001","25027301001",23672357.543335,26456.913144558
"250292","01","001","25029201001",6918571.9029541,16212.9443781863
"250292","01","002","25029201002",51301031.3094482,39509.2215724111
"250306","01","001","25030601001",43516393.8634033,33024.3862338658
"250313","01","001","25031301001",11607951.7213135,21716.6400906421
"250328","01","001","25032801001",10493809.1135254,16753.1484323924
"250334","01","001","25033401001",24226487.3238525,25212.9813934879
"250349","01","001","25034901001",4832121.2121582,13091.2042061283
"250349","01","002","25034901002",171207172.520386,108192.036912689
"250352","01","001","25035201001",29544215.3215332,32830.5222199307
"250365","01","001","25036501001",10050735.7110596,13723.611596994
"250371","01","001","25037101001",102924825.175903,61815.2887515336
"250387","01","001","25038701001",66623409.5368652,43781.9677456951
"250387","01","002","25038701002",203716.251342773,3538.12274556917
"250390","01","001","25039001001",129364231.147339,76133.9608250178
"250404","01","001","25040401001",202595.218505859,2684.98345884666
"250404","01","002","25040401002",41372384.8905029,30611.4790731244
"250404","02","001","25040402001",854331.454467773,4220.16479880135
"250404","03","001","25040403001",13604038.6052246,37406.3168619304
"250404","03","002","25040403002",440828.740600586,3144.76958064252
"250404","04","001","25040404001",107587.144897461,1317.37786465901
"250404","04","002","25040404002",77538.6807861328,1264.34462502442
"250404","04","003","25040404003",208538.979614258,1930.20390131161
"250404","04","004","25040404004",203753.980712891,1874.24780394714
"250411","01","001","25041101001",7783690.2298584,19929.8463238063
"250426","01","001","25042601001",145075834.265747,76778.8554884123
"250432","01","001","25043201001",219676985.532227,73308.2768321772
"250447","01","001","25044701001",70825693.9240723,56647.164678188
"250450","01","001","25045001001",17855715.0228271,18270.6603551969
"250463","01","001","25046301001",15769733.0111084,20751.7796079549
"250479","01","001","25047901001",31160262.1374512,25584.3366236405
"250485","01","001","25048501001",34686346.1239014,35386.3479125721
"250485","01","002","25048501002",475876.285400391,4725.74146723332
"250498","01","001","25049801001",5047540.79663086,17328.6077570882
"250501","01","001","25050101001",351809.49987793,3017.86909336731
"250501","01","002","25050101002",411094.481079102,5208.39079546223
"250501","01","003","25050101003",34254690.9785156,42873.9161027866
"250518","01","001","25051801001",97934589.071167,67138.140371762
"250523","01","001","25052301001",46413076.6621094,40088.1578203885
"250539","01","001","25053901001",7458925.52685547,15314.6965954008
"250557","01","001","25055701001",66031029.8297119,41862.9281609525
"250560","01","001","25056001001",33224747.8083496,27199.4298952007
"250576","01","001","25057601001",21397123.0395508,29218.9163124025
"250582","01","001","25058201001",2074008.51147461,11230.4466809112
"250582","01","002","25058201002",17023840.5842285,26647.8420083902
"250582","02","001","25058202001",30928815.8212891,27708.71063068
"250582","02","002","25058202002",11632735.2124023,18583.8104421534
"250595","01","001","25059501001",27863838.3433838,31399.752386884
"250609","01","001","25060901001",14159956.1312256,22846.4036865777
"250616","01","001","25061601001",79544944.9681396,51226.1153329974
"250621","01","001","25062101001",157614161.834351,102453.751457188
"250637","01","001","25063701001",48243499.0627441,33829.4581883639
"250642","01","001","25064201001",60261685.5437012,52103.6441607281
"250674","01","001","25067401001",64322453.4134521,40496.0622116352
"250680","01","001","25068001001",16309111.3411865,18380.939120175
"250693","01","001","25069301001",52627371.3476562,31393.8826325544
"250707","01","001","25070701001",15866756.1029053,29607.2791699319
"250714","01","001","25071401001",40905928.6868896,29335.4880643145
"250729","01","001","25072901001",14557681.126709,24844.3196832159
"250729","02","001","25072902001",2107070.70129395,8275.55784414052
"250729","02","002","25072902002",1117228.43261719,5282.45940695365
"250729","02","003","25072902003",10305028.8551025,16449.6285147868
"250729","03","001","25072903001",27111139.7493896,31247.2529469391
"250735","01","001","25073501001",34037948.0313721,34080.8426761157
"250740","01","001","25074001001",16466992.4003906,19011.1815054831
"250753","01","001","25075301001",40961950.4886475,47038.8262632985
"250766","01","001","25076601001",17474528.7165527,20250.1421971183
"250772","01","001","25077201001",152424310.203125,66564.0353040191
"250788","01","001","25078801001",21284212.4398193,24232.4004610849
"250791","01","001","25079101001",39053036.0305176,35351.5221238681
"250812","01","001","25081201001",21447476.8624268,20620.4951574958
"250827","01","001","25082701001",97576095.1658936,53438.6258763892
"250851","01","001","25085101001",21139167.4156494,37101.2890180688
"250864","01","001","25086401001",8388179.75952148,25391.0612183364
"250870","01","001","25087001001",16332696.4298096,20449.7706948338
"250886","01","001","25088601001",20985429.8686523,24334.7287511696
"250899","01","001","25089901001",61812063.960083,37705.8222639657
"250925","01","001","25092501001",5614796.6184082,17276.3803792469
"250931","01","001","25093101001",5435590.95068359,10233.1858793966
"250946","01","001","25094601001",28907036.7188721,31736.7370304449
"250962","01","001","25096201001",11129389.94104,14397.5216265837
"250978","01","001","25097801001",16332300.7086182,19808.8203200653
"250984","01","001","25098401001",91163150.9656982,65942.1810965527
"250997","01","001","25099701001",16750308.050415,17424.0531956473
"251001","01","001","25100101001",56294860.4156494,46097.8326420684
"251018","01","001","25101801001",82977983.6829834,51582.579346451
"251023","01","001","25102301001",38537744.9317627,27596.0584024496
"251039","01","001","25103901001",23975272.5947266,24390.6168778783
"251044","01","001","25104401001",16578563.5853271,22930.9007379822
"251057","01","001","25105701001",20304328.5592041,18384.370575596
"251095","01","001","25109501001",25370500.0217285,26925.4391601965
"251109","01","001","25110901001",10439760.8439941,19243.4061458686
"251109","01","002","25110901002",6151296.88012695,10480.3500353419
"251109","01","003","25110901003",1703371.24841309,6625.7300473354
"251116","01","001","25111601001",65668731.8786621,81991.7208396915
"251121","01","001","25112101001",26957745.6878662,29316.1781406287
"251137","01","001","25113701001",346961.453735352,4559.48818693552
"251137","01","002","25113701002",23821159.835083,33921.2480304106
"251142","01","001","25114201001",15317767.019043,18616.2708418379
"251155","01","001","25115501001",139542556.584595,91286.8854075563
"251180","01","001","25118001001",76710869.9049072,46352.5194237571
"251193","01","001","25119301001",47039321.6547852,61095.374043545
"251193","01","002","25119301002",290963.686157227,2482.33020880006
"251207","01","001","25120701001",185582.36340332,3056.81684743635
"251207","01","003","25120701003",56481.80078125,1228.95194087678
"251207","01","004","25120701004",265272.279663086,2951.45669551217
"251207","01","005","25120701005",171093.822753906,2110.9688697869
"251207","01","006","25120701006",148356.644775391,1768.18140436857
"251207","01","007","25120701007",120144.524536133,1569.94268004896
"251207","01","008","25120701008",239980.713989258,2105.34775150997
"251207","01","009","25120701009",74756.2739257812,1206.74837716194
"251207","01","010","25120701010",100814.121582031,1609.47032678063
"251207","01","011","25120701011",56029.4786376953,1181.41583226006
"251207","01","012","25120701012",57295.548828125,1036.07088003597
"251207","01","013","25120701013",69837.9384765625,1150.74633689287
"251207","01","014","25120701014",173429.112304688,2905.13757406706
"251207","02","002","25120702002",73148.1247558594,1879.92326268083
"251207","02","003","25120702003",347551.817382812,2808.53506597638
"251207","02","004","25120702004",10298942.9624023,19558.6167415487
"251207","02","005","25120702005",3382303.80407715,9553.08560566197
"251207","02","006","25120702006",33343.7669677734,886.993409648413
"251207","02","007","25120702007",41773.822265625,936.834255440864
"251207","02","008","25120702008",31804.6354980469,923.746945880213
"251207","02","009","25120702009",347658.136474609,3056.23306885601
"251207","03","001","25120703001",91128.2261962891,1300.68621431847
"251207","03","003","25120703003",187882.411621094,2563.52952341649
"251207","03","004","25120703004",82680.9156494141,1371.05929267467
"251207","03","005","25120703005",261923.398193359,2879.31717429419
"251207","03","006","25120703006",42056.6987304688,1082.14162250689
"251207","03","007","25120703007",27797.4202880859,974.104164910963
"251207","03","008","25120703008",50487.8316650391,1109.42409463722
"251207","04","001","25120704001",273731.53515625,2372.25401281038
"251207","04","003","25120704003",71258.3050537109,1064.74516139554
"251207","04","004","25120704004",58414.7557373047,957.663612439215
"251207","04","005","25120704005",18667.9926757812,615.663929514744
"251207","04","006","25120704006",51319.4450683594,1297.38722977438
"251207","04","007","25120704007",29099.4897460938,701.321608224107
"251207","04","008","25120704008",21018.1947021484,631.170576978419
"251207","04","010","25120704010",91477.5534667969,1227.87899025635
"251207","04","011","25120704011",59885.96484375,1126.22134054497
"251207","04","013","25120704013",27257.6666259766,712.020476071421
"251207","04","014","25120704014",609126.585083008,4105.45803540209
"251207","04","015","25120704015",24437.9869384766,737.043302332978
"251207","04","016","25120704016",27902.7941894531,740.084913415925
"251207","04","017","25120704017",91759.3929443359,1297.11169428026
"251207","05","002","25120705002",54676.0421142578,1017.98181335598
"251207","05","003","25120705003",44117.3197021484,1128.16950168269
"251207","05","004","25120705004",47481.6209716797,1058.1140293923
"251207","05","005","25120705005",42796.2681884766,827.353189077369
"251207","05","006","25120705006",149682.25402832,1809.57244675313
"251207","05","007","25120705007",41250.2602539062,997.790408499286
"251207","05","008","25120705008",108282.296875,1605.56719109068
"251207","05","009","25120705009",51650.2817382812,936.305054774918
"251207","05","010","25120705010",24718.96875,671.685878667328
"251207","05","011","25120705011",110487.386352539,1586.0871110985
"251207","05","012","25120705012",106489.696899414,1430.87215374014
"251207","06","001","25120706001",101703.573364258,1914.91157902072
"251207","06","002","25120706002",42940.0881347656,926.345515600384
"251207","06","003","25120706003",53102.3248291016,1132.13581727427
"251207","06","004","25120706004",58480.1823730469,973.530008495984
"251207","06","005","25120706005",42772.8228759766,968.839104609484
"251207","06","006","25120706006",57836.1662597656,972.530406829227
"251207","06","007","25120706007",156586.344238281,2365.39777923187
"251207","06","009","25120706009",117860.469848633,1688.97009107541
"251207","06","010","25120706010",36021.1879882812,938.350181736376
"251207","06","011","25120706011",95489.6175537109,1463.66695890632
"251207","06","012","25120706012",40614.3343505859,963.176915212356
"251207","06","013","25120706013",49465.1153564453,1054.52105006849
"251207","06","014","25120706014",222275.74621582,2009.68019484501
"251207","06","016","25120706016",78489.7235107422,1468.41369403059
"251207","06","017","25120706017",162231.569580078,1870.4925924468
"251207","07","001","25120707001",24186807.8781738,35142.8259217828
"251207","07","002","25120707002",488667.14453125,3365.53063584947
"251207","07","003","25120707003",288554.436035156,2849.65063276685
"251207","07","004","25120707004",34437077.9145508,30077.1369881604
"251207","07","005","25120707005",205181.200927734,2680.32638011214
"251207","07","006","25120707006",164480.774169922,1910.39941531924
"251207","07","007","25120707007",332859.850830078,3095.6129890603
"251207","08","001","25120708001",26744537.6955566,26917.8645108138
"251207","08","002","25120708002",20641098.020752,24818.4664926404
"251207","08","003","25120708003",57490237.7969971,38428.8074073489
"251207","09","001","25120709001",13185356.5847168,24102.0233592964
"251207","09","002","25120709002",13391003.8331299,21760.4561718032
"251214","01","001","25121401001",23094183.3381348,24630.5136271832
"251229","01","001","25122901001",7958101.66503906,15896.4189938162
"251229","01","002","25122901002",20859530.774292,21190.7274636941
"251235","01","001","25123501001",147849469.333984,63908.9209368124
"251240","01","001","25124001001",127991387.914917,69911.0816137003
"251253","01","001","25125301001",66137373.621582,43702.4512577243
"251266","01","001","25126601001",68568693.6384277,48059.4405356903
"251272","01","001","25127201001",102637176.205566,59119.0704242326
"251288","01","001","25128801001",41586190.3438721,42799.1202736314
"251291","01","001","25129101001",38970066.8173828,29093.3487557703
"251305","01","001","25130501001",31533795.9176025,26062.8221651654
"251312","01","001","25131201001",13634935.0314941,19104.3506478544
"251327","01","001","25132701001",26134952.6610107,24994.9370567648
"251333","01","001","25133301001",57129226.7070312,33555.7875916929
"251348","01","001","25134801001",20535397.9401855,21185.2624996667
"251351","01","001","25135101001",14890035.46521,16832.0497617531
"251364","01","001","25136401001",26829451.6459961,39893.0066477483
"251370","01","001","25137001001",230074.110961914,2084.50218409944
"251370","01","002","25137001002",1520023.18188477,4945.92506676329
"251370","01","003","25137001003",278109.08972168,3406.59967679126
"251370","01","004","25137001004",3320940.64453125,9740.46354828558
