MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,xcoord,ycoord
"080193","03","051","08019303051",2.14183841662428,41.3740945307864
"080193","03","052","08019303052",2.14332560024748,41.374106134269
"080193","03","053","08019303053",2.14602971760171,41.3744368739816
"080193","03","054","08019303054",2.14535515299883,41.3729564855409
"080193","03","055","08019303055",2.14354460196514,41.3720927782104
"080193","03","056","08019303056",2.14288888827161,41.3710524424947
"080193","03","057","08019303057",2.14113635613304,41.3726930300333
"080193","03","058","08019303058",2.14057028766955,41.3704888259332
"080193","03","059","08019303059",2.13944329368813,41.3701119770355
"080193","03","060","08019303060",2.13844724833516,41.3713962358869
"080193","03","061","08019303061",2.13829161679491,41.3697286781455
"080193","03","062","08019303062",2.13648670340465,41.3705996123683
"080193","03","063","08019303063",2.13638188540427,41.3686612656584
"080193","03","064","08019303064",2.13464334532741,41.3657365264771
"080193","03","065","08019303065",2.13468838650131,41.3670076175215
"080193","03","066","08019303066",2.13261600811692,41.3676984055049
"080193","03","067","08019303067",2.1338942441008,41.3684350269403
"080193","03","068","08019303068",2.13335925620426,41.3698881053244
"080193","03","069","08019303069",2.13175524529977,41.3699414284424
"080193","03","070","08019303070",2.13049777522379,41.3710750728647
"080193","03","071","08019303071",2.13008705361378,41.3716986229877
"080193","03","072","08019303072",2.1294450784111,41.3721589812648
"080193","03","073","08019303073",2.13025131219764,41.3744890616028
"080193","03","074","08019303074",2.12903050981205,41.3742455341169
"080193","03","075","08019303075",2.12793634993331,41.3725832223085
"080193","03","076","08019303076",2.12646793877018,41.3730662322748
"080193","03","077","08019303077",2.12585773150116,41.3738175892036
"080193","03","078","08019303078",2.12740262930187,41.3744276052873
"080193","03","079","08019303079",2.12520059699953,41.3749619177254
"080193","03","080","08019303080",2.12361113520387,41.3748900732086
"080193","03","081","08019303081",2.12492557088598,41.3761630986774
"080193","03","082","08019303082",2.12669707523347,41.3771397437656
"080193","03","083","08019303083",2.12844619805294,41.3760723826847
"080193","03","084","08019303084",2.12893344599877,41.3769323699292
"080193","03","085","08019303085",2.12857553947777,41.3782861085533
"080193","03","086","08019303086",2.1301308008481,41.3792966472844
"080193","03","087","08019303087",2.13178820912513,41.3799790648564
"080193","03","088","08019303088",2.13333876595424,41.3801923704741
"080193","03","089","08019303089",2.13413838257501,41.3785064980597
"080193","03","090","08019303090",2.13503695795114,41.3765512100563
"080193","03","091","08019303091",2.13339693420488,41.376323338171
"080193","03","092","08019303092",2.13249465552378,41.378331863264
"080193","03","093","08019303093",2.13061039908914,41.377955374355
"080193","03","094","08019303094",2.13127030989536,41.3763224622645
"080193","03","095","08019303095",2.13156242934224,41.3746222827449
"080193","03","096","08019303096",2.13341260726145,41.3747043106249
"080193","03","097","08019303097",2.13228110320661,41.3730600521937
"080193","03","098","08019303098",2.13348906393542,41.3718795618408
"080193","03","099","08019303099",2.13595163900318,41.3721958578103
"080193","03","100","08019303100",2.13490852698795,41.3738272959887
"080193","03","101","08019303101",2.13708934460067,41.3738037979292
"080193","03","102","08019303102",2.13820305607346,41.3733767403263
"080193","03","103","08019303103",2.13996979985082,41.3737090162538
"080193","03","104","08019303104",2.13936588143543,41.3746989704519
"080193","03","105","08019303105",2.13743851964556,41.3761921169993
"080193","03","106","08019303106",2.14017645229588,41.3780926123186
"080193","03","107","08019303107",2.13885973839457,41.3801857860991
"080193","03","108","08019303108",2.13632657322837,41.3775373432194
"080193","03","109","08019303109",2.13579296761463,41.3792873496444
"080193","03","110","08019303110",2.13516206456202,41.3808759789589
"080193","03","111","08019303111",2.13815263781224,41.3814115923175
"080193","03","112","08019303112",2.13805957519819,41.3822300955101
"080193","03","113","08019303113",2.14100350673744,41.3824721301428
"080193","03","114","08019303114",2.14179433398323,41.3839623422218
"080193","04","001","08019304001",2.14047887817132,41.3848889742628
"080193","04","002","08019304002",2.13761492316718,41.3844959062745
"080193","04","003","08019304003",2.13923970185316,41.3840020792534
"080193","04","004","08019304004",2.13799006570209,41.3832948348867
"080193","04","005","08019304005",2.13626564569293,41.3825622135583
"080193","04","006","08019304006",2.13429961768418,41.3818549839311
"080193","04","007","08019304007",2.13494426003245,41.3829164171339
"080193","04","008","08019304008",2.13458979048744,41.3834953717923
"080193","04","009","08019304009",2.13402353845068,41.3840629995074
"080193","04","010","08019304010",2.13326295690884,41.3849567030699
"080193","04","011","08019304011",2.13534699574189,41.3856497662005
"080193","04","012","08019304012",2.13685906421914,41.3861645827412
"080193","04","013","08019304013",2.13751408244899,41.3873177880178
"080193","04","014","08019304014",2.13927047746582,41.3876705569914
"080193","04","015","08019304015",2.138986046065,41.3860810909813
"080193","04","016","08019304016",2.14109304828104,41.3860508477248
"080193","04","017","08019304017",2.14133500182039,41.3876052980151
"080193","04","018","08019304018",2.14264485668718,41.3892334524164
"080193","04","019","08019304019",2.14213483478936,41.3914872459866
"080193","04","020","08019304020",2.14101934660928,41.3895796700414
"080193","04","021","08019304021",2.13921270062276,41.3903374737123
"080193","04","022","08019304022",2.13578903221621,41.3890293995907
"080193","04","023","08019304023",2.13355792813305,41.3908298049167
"080193","04","024","08019304024",2.12963368843581,41.3905042783828
"080193","04","025","08019304025",2.13347439072535,41.3874157577224
"080193","04","026","08019304026",2.13290313510729,41.3859887015639
"080193","04","027","08019304027",2.13161121730394,41.3879180945664
"080193","04","028","08019304028",2.12983567714451,41.3871848024766
"080193","04","029","08019304029",2.12830254906048,41.3860658806495
"080193","04","030","08019304030",2.12965315361833,41.3841319576675
"080193","04","031","08019304031",2.13130359057369,41.3836079760334
"080193","04","032","08019304032",2.13249417340064,41.382002447393
"080193","04","033","08019304033",2.1315154412195,41.3818002037203
"080193","04","034","08019304034",2.1294130415647,41.3817988241287
"080193","04","035","08019304035",2.13046934819718,41.3809503371591
"080193","04","036","08019304036",2.12721519401454,41.3810620925837
"080193","04","037","08019304037",2.12760547515548,41.379580635616
"080193","04","038","08019304038",2.12584452102421,41.3783930810629
"080193","04","039","08019304039",2.124421639667,41.3792299384075
"080193","04","040","08019304040",2.12437529362028,41.3774199457252
"080193","04","041","08019304041",2.1225551269744,41.377544837195
"080193","04","042","08019304042",2.12256096144512,41.3762977789147
"080193","04","043","08019304043",2.1173979561348,41.3792514684641
"080193","04","044","08019304044",2.11784449596623,41.3772152286948
"080193","04","045","08019304045",2.1153205840413,41.377007818341
"080193","04","046","08019304046",2.1137950403975,41.3779330024033
"080193","04","047","08019304047",2.10949788389011,41.3802472259671
"080193","04","048","08019304048",2.1271370533909,41.3835351749564
"080193","04","049","08019304049",2.12080850721333,41.3833642781573
"080193","04","050","08019304050",2.12683474034087,41.3901585197236
"080193","04","051","08019304051",2.12506104456969,41.3905282996597
"080193","04","052","08019304052",2.12277858602729,41.3890301377086
"080193","04","053","08019304053",2.1137503319254,41.3877115048495
"080193","04","054","08019304054",2.10606685734913,41.3843208253831
"080193","04","055","08019304055",2.11646875873795,41.3920724420495
"080193","04","056","08019304056",2.10576485168259,41.3934909970081
"080193","05","001","08019305001",2.07190823755404,41.4146022711708
"080193","05","001","08019305001",2.06171571169998,41.4225104167997
"080193","05","001","08019305001",2.08771088407752,41.4198673544064
"080193","05","002","08019305002",2.11316730009944,41.4195737249709
"080193","05","003","08019305003",2.10199667060154,41.4101091761552
"080193","05","004","08019305004",2.11602883907999,41.4095448423132
"080193","05","005","08019305005",2.11007981211831,41.4038520073795
"080193","05","006","08019305006",2.11780870161646,41.3961244351854
"080193","05","007","08019305007",2.11762567451641,41.4017791030167
"080193","05","008","08019305008",2.12175552798583,41.4031281814356
"080193","05","009","08019305009",2.11960380241055,41.3994736181864
"080193","05","010","08019305010",2.12108555372832,41.3981144212618
"080193","05","011","08019305011",2.12380911936859,41.3982388239719
"080193","05","012","08019305012",2.12522724516701,41.3971609871498
"080193","05","013","08019305013",2.12195259342316,41.3966820674535
"080193","05","014","08019305014",2.12212705908284,41.3943304334813
"080193","05","015","08019305015",2.12406043115208,41.3953130982221
"080193","05","016","08019305016",2.12524233901408,41.3942498625971
"080193","05","017","08019305017",2.12310014570836,41.3919458736022
"080193","05","018","08019305018",2.12587388000485,41.392712646471
"080193","05","019","08019305019",2.12768320244429,41.3931863475141
"080193","05","020","08019305020",2.13142887818444,41.393036379939
"080193","05","021","08019305021",2.13395654524934,41.3934261120921
"080193","05","022","08019305022",2.13100339531237,41.39471726262
"080193","05","023","08019305023",2.12769941101361,41.3957693850242
"080193","05","024","08019305024",2.13053545076243,41.3967810134173
"080193","05","025","08019305025",2.13166086453845,41.3988069403728
"080193","05","026","08019305026",2.13145196754072,41.4012709551658
"080193","05","027","08019305027",2.12909208513323,41.3995506028963
"080193","05","028","08019305028",2.12539006990912,41.3996208049458
"080193","05","029","08019305029",2.12713097531528,41.4011699234866
"080193","05","030","08019305030",2.12919081294656,41.4030258345745
"080193","05","031","08019305031",2.12830089602311,41.4054832295268
"080193","05","032","08019305032",2.12589162648914,41.4108486975733
"080193","05","033","08019305033",2.13250778582942,41.4143093288981
"080193","05","034","08019305034",2.13684835332053,41.4122846742358
"080193","05","035","08019305035",2.13709144539037,41.4086967644115
"080193","05","036","08019305036",2.13566424157283,41.4085142350315
"080193","05","037","08019305037",2.13773816127042,41.4066407860421
"080193","05","038","08019305038",2.13831296936685,41.4052935053223
"080193","05","039","08019305039",2.13523112370615,41.406921655622
"080193","05","040","08019305040",2.13567028840547,41.4054667300228
"080193","05","041","08019305041",2.13807816080724,41.4040029638352
"080193","05","042","08019305042",2.13646620625404,41.4027834402005
"080193","05","043","08019305043",2.13533014719645,41.4042443884135
"080193","05","044","08019305044",2.13434881771267,41.4035094812323
"080193","05","045","08019305045",2.13315871438207,41.4053022029451
"080193","05","046","08019305046",2.13182789853886,41.4038832879251
"080193","05","047","08019305047",2.13345442983716,41.402098256078
"080193","05","048","08019305048",2.1348745504772,41.4010045437622
"080193","05","049","08019305049",2.13566127538148,41.3990369351027
"080193","05","050","08019305050",2.13779759992599,41.4014759170285
"080193","05","051","08019305051",2.14111611311207,41.3995359391515
"080193","05","052","08019305052",2.13891295719066,41.3992430429949
"080193","05","053","08019305053",2.13615458461484,41.3972577201051
"080193","05","054","08019305054",2.13814756000711,41.3961495591909
"080193","05","055","08019305055",2.13577475612265,41.395350091286
"080193","05","056","08019305056",2.13767746222377,41.3935544807288
"080193","05","057","08019305057",2.1389252535493,41.3922633557698
"080193","05","058","08019305058",2.14059342513482,41.3945189483524
"080193","05","059","08019305059",2.14334264815038,41.3935042547527
"080193","05","060","08019305060",2.1412596112348,41.3959180962888
"080193","05","061","08019305061",2.14527923870498,41.394214601011
"080193","05","062","08019305062",2.14202139602425,41.3965809253883
"080193","05","063","08019305063",2.14320386356111,41.3975426993864
"080193","05","064","08019305064",2.14523342446438,41.396062898288
"080193","05","065","08019305065",2.14726981101488,41.3947014526915
